"","fips","year","countyfips","statefips","stateusps","pop","z_ED_nat","z_HE_nat","z_SE_nat","z_COI_nat","c5_ED_nat","c5_HE_nat","c5_SE_nat","c5_COI_nat","r_ED_nat","r_HE_nat","r_SE_nat","r_COI_nat","c5_ED_stt","c5_HE_stt","c5_SE_stt","c5_COI_stt","r_ED_stt","r_HE_stt","r_SE_stt","r_COI_stt","c5_ED_met","c5_HE_met","c5_SE_met","c5_COI_met","r_ED_met","r_HE_met","r_SE_met","r_COI_met"
"980",17031816500,2015,17031,17,"IL",1553,-0.076258063,-0.039732877,-0.13002564,-0.027821509,"Very Low","Very Low","Low","Very Low",13,10,23,18,"Very Low","Very Low","Low","Very Low",11,12,22,18,"Very Low","Very Low","Low","Very Low",11,13,23,20
"981",17031816600,2015,17031,17,"IL",1404,-0.079174317,-0.043877847,-0.1970019,-0.03639495,"Very Low","Very Low","Very Low","Very Low",12,9,15,12,"Very Low","Very Low","Very Low","Very Low",11,11,16,13,"Very Low","Very Low","Very Low","Very Low",10,12,17,15
"982",17031816700,2015,17031,17,"IL",833,-0.069018893,0.015502321,0.039997742,-0.0013395651,"Very Low","Moderate","Moderate","Moderate",16,45,53,43,"Very Low","Moderate","Moderate","Low",14,50,47,40,"Very Low","Moderate","Moderate","Low",13,53,48,40
"983",17031816800,2015,17031,17,"IL",1115,-0.05211398,-0.0089813191,0.090752482,0.003859469,"Low","Low","High","Moderate",24,25,63,50,"Low","Low","Moderate","Moderate",22,27,58,46,"Low","Low","Moderate","Moderate",22,30,57,46
"984",17031816900,2015,17031,17,"IL",1404,-0.062340878,-0.016180726,-0.050203279,-0.014475521,"Very Low","Very Low","Low","Low",19,20,35,29,"Very Low","Low","Low","Low",17,22,32,28,"Very Low","Low","Low","Low",17,25,33,30
"985",17031817000,2015,17031,17,"IL",1279,-0.082773797,-0.00032844729,-0.029605849,-0.012657943,"Very Low","Low","Low","Low",11,31,39,31,"Very Low","Low","Low","Low",9,34,34,29,"Very Low","Low","Low","Low",9,37,36,31
"986",17031817101,2015,17031,17,"IL",912,-0.072822213,-0.007957425,-0.13474688,-0.024625903,"Very Low","Low","Low","Very Low",14,26,22,20,"Very Low","Low","Low","Very Low",12,28,21,20,"Very Low","Low","Low","Low",12,31,23,22
"987",17031817102,2015,17031,17,"IL",820,-0.091703609,-0.0025565524,-0.13080285,-0.025685685,"Very Low","Low","Low","Very Low",9,29,23,19,"Very Low","Low","Low","Very Low",7,33,22,20,"Very Low","Low","Low","Low",7,35,23,21
"988",17031817200,2015,17031,17,"IL",1343,-0.091142379,-0.037107378,-0.23066913,-0.040930294,"Very Low","Very Low","Very Low","Very Low",9,11,12,10,"Very Low","Very Low","Very Low","Very Low",8,13,13,11,"Very Low","Very Low","Very Low","Very Low",7,14,15,13
"989",17031817300,2015,17031,17,"IL",728,-0.095763527,-0.067544542,-0.33456033,-0.056782756,"Very Low","Very Low","Very Low","Very Low",8,4,6,5,"Very Low","Very Low","Very Low","Very Low",7,5,8,7,"Very Low","Very Low","Very Low","Very Low",6,6,9,8
"990",17031817400,2015,17031,17,"IL",1094,-0.082998753,-0.023983382,-0.086844742,-0.021864021,"Very Low","Very Low","Low","Low",11,16,29,22,"Very Low","Very Low","Low","Low",9,18,27,23,"Very Low","Low","Low","Low",9,21,28,24
"991",17031817500,2015,17031,17,"IL",871,-0.080770053,-0.036147147,-0.24315193,-0.041135319,"Very Low","Very Low","Very Low","Very Low",12,11,11,10,"Very Low","Very Low","Very Low","Very Low",10,13,13,11,"Very Low","Very Low","Very Low","Very Low",10,15,14,13
"992",17031817600,2015,17031,17,"IL",743,-0.061839402,-0.056705318,-0.24204992,-0.041086994,"Very Low","Very Low","Very Low","Very Low",19,6,11,10,"Very Low","Very Low","Very Low","Very Low",17,7,13,11,"Very Low","Very Low","Very Low","Very Low",17,9,14,13
"993",17031817700,2015,17031,17,"IL",1042,-0.085519858,0.016882125,-0.062434457,-0.01496801,"Very Low","Moderate","Low","Low",10,46,33,29,"Very Low","Moderate","Low","Low",9,51,30,28,"Very Low","Moderate","Low","Low",8,54,31,29
"994",17031817900,2015,17031,17,"IL",949,-0.035245955,0.0021909245,-0.20365091,-0.027424207,"Low","Low","Very Low","Very Low",33,33,14,18,"Low","Low","Very Low","Very Low",32,36,15,19,"Low","Low","Very Low","Very Low",30,39,16,20
"995",17031818000,2015,17031,17,"IL",762,0.0037476367,-0.01598841,0.021535836,0.0012334206,"Moderate","Low","Moderate","Moderate",57,21,49,46,"Moderate","Low","Moderate","Moderate",56,23,43,43,"Moderate","Low","Moderate","Moderate",49,25,44,43
"996",17031818100,2015,17031,17,"IL",627,0.0084448224,0.035916843,0.16153108,0.023578912,"Moderate","High","High","High",59,66,78,73,"Moderate","High","High","High",58,75,75,70,"Moderate","High","High","High",51,76,74,66
"997",17031818200,2015,17031,17,"IL",968,-0.003601335,0.0037230856,0.12974776,0.015127624,"Moderate","Low","High","High",53,34,71,63,"Moderate","Low","High","Moderate",52,38,67,58,"Moderate","Moderate","High","Moderate",45,41,66,56
"998",17031818300,2015,17031,17,"IL",1200,-0.052292019,-0.0030561681,-0.12146433,-0.020283168,"Low","Low","Low","Low",24,29,24,24,"Low","Low","Low","Low",22,32,23,24,"Low","Low","Low","Low",22,35,24,25
"999",17031818401,2015,17031,17,"IL",725,-0.024806587,0.010063658,0.12991245,0.013469142,"Low","Low","High","High",40,40,71,61,"Low","Moderate","High","Moderate",38,43,67,56,"Low","Moderate","High","Moderate",35,46,66,54
"1000",17031818402,2015,17031,17,"IL",713,0.0019900512,0.016119445,0.23558363,0.029403534,"Moderate","Moderate","Very High","High",56,45,91,79,"Moderate","Moderate","Very High","High",55,50,92,77,"Moderate","Moderate","Very High","High",48,53,92,73
"1001",17031818500,2015,17031,17,"IL",704,0.014519231,0.018476479,0.16095524,0.022337474,"High","Moderate","High","High",62,48,78,71,"Moderate","Moderate","High","High",60,53,75,69,"Moderate","Moderate","High","High",53,56,74,65
"1002",17031818600,2015,17031,17,"IL",1191,0.11200473,0.016755102,0.11125889,0.02715929,"Very High","Moderate","High","High",93,46,68,77,"Very High","Moderate","High","High",89,51,63,74,"Very High","Moderate","High","High",86,54,63,70
"1003",17031818700,2015,17031,17,"IL",856,0.05242537,0.012900175,0.15257576,0.024969073,"High","Moderate","High","High",78,42,76,74,"High","Moderate","High","High",73,46,72,71,"High","Moderate","High","High",67,49,71,68
"1004",17031818800,2015,17031,17,"IL",1428,0.054638825,0.029409392,0.12342107,0.023562655,"High","Moderate","High","High",79,59,70,73,"High","High","High","High",75,66,65,70,"High","High","High","High",69,67,65,66
"1005",17031818900,2015,17031,17,"IL",1109,0.13340902,0.036535066,0.12951276,0.03375458,"Very High","High","High","Very High",96,67,71,83,"Very High","High","High","Very High",92,75,67,81,"Very High","High","High","High",89,77,66,78
"1006",17031819000,2015,17031,17,"IL",1370,0.17520399,0.014834893,0.28470784,0.054186635,"Very High","Moderate","Very High","Very High",99,44,97,98,"Very High","Moderate","Very High","Very High",98,49,98,98,"Very High","Moderate","Very High","Very High",97,52,98,98
"1007",17031819100,2015,17031,17,"IL",1166,-0.061772097,-0.0083491933,-0.11705945,-0.021380333,"Very Low","Low","Low","Low",19,25,25,23,"Very Low","Low","Low","Low",18,28,23,23,"Very Low","Low","Low","Low",17,30,25,25
"1008",17031819200,2015,17031,17,"IL",1450,-0.071136929,-0.0015212133,0.031810611,-0.0043321634,"Very Low","Low","Moderate","Low",15,30,51,40,"Very Low","Low","Moderate","Low",13,33,46,37,"Very Low","Low","Moderate","Low",12,36,46,38
"1009",17031819300,2015,17031,17,"IL",707,0.035565548,0.012891758,0.11192383,0.018359162,"High","Moderate","High","High",72,42,68,67,"High","Moderate","High","High",68,46,63,63,"High","Moderate","High","Moderate",61,49,63,60
"1010",17031819400,2015,17031,17,"IL",1251,0.036480173,-0.005754482,0.093048736,0.014284151,"High","Low","High","High",72,27,64,62,"High","Low","Moderate","Moderate",69,29,58,57,"High","Low","Moderate","Moderate",61,32,58,55
"1011",17031819500,2015,17031,17,"IL",788,0.13760199,0.014072342,0.043281622,0.021782909,"Very High","Moderate","Moderate","High",96,43,53,71,"Very High","Moderate","Moderate","High",92,48,48,68,"Very High","Moderate","Moderate","High",90,51,48,64
"1012",17031819600,2015,17031,17,"IL",1310,0.14008091,0.030333567,0.21104041,0.043345325,"Very High","Moderate","Very High","Very High",96,60,88,92,"Very High","High","Very High","Very High",93,67,87,92,"Very High","High","Very High","Very High",90,68,86,90
"1013",17031819700,2015,17031,17,"IL",1932,0.15040383,0.050218783,0.31175956,0.058341876,"Very High","High","Very High","Very High",97,80,99,99,"Very High","Very High","Very High","Very High",94,93,100,100,"Very High","Very High","Very High","Very High",92,94,100,100
"1014",17031819801,2015,17031,17,"IL",1918,0.17983571,0.045960579,0.30144018,0.059947997,"Very High","High","Very High","Very High",99,76,98,100,"Very High","Very High","Very High","Very High",98,88,99,100,"Very High","Very High","Very High","Very High",97,90,99,100
"1015",17031819802,2015,17031,17,"IL",712,0.14026083,0.052391283,0.25523102,0.050855439,"Very High","Very High","Very High","Very High",96,82,94,97,"Very High","Very High","Very High","Very High",93,95,95,96,"Very High","Very High","Very High","Very High",90,95,95,95
"1016",17031819900,2015,17031,17,"IL",1121,0.18156728,0.038568206,0.34396231,0.064316139,"Very High","High","Very High","Very High",99,69,100,100,"Very High","High","Very High","Very High",98,78,100,100,"Very High","High","Very High","Very High",97,79,100,100
"1017",17031820000,2015,17031,17,"IL",792,0.21572474,0.039499436,0.24745309,0.056943268,"Very High","High","Very High","Very High",100,70,93,99,"Very High","High","Very High","Very High",100,80,94,99,"Very High","Very High","Very High","Very High",100,81,94,99
"1018",17031820101,2015,17031,17,"IL",1305,0.088816993,0.032037269,0.18585928,0.034909558,"Very High","High","Very High","Very High",88,62,83,85,"Very High","High","High","Very High",85,69,80,82,"High","High","High","High",80,70,79,80
"1019",17031820103,2015,17031,17,"IL",1025,0.079971127,0.016054342,0.03395826,0.01452071,"Very High","Moderate","Moderate","High",86,45,51,62,"Very High","Moderate","Moderate","Moderate",82,50,46,57,"High","Moderate","Moderate","Moderate",77,53,47,55
"1020",17031820104,2015,17031,17,"IL",945,0.057340935,0.040156666,0.045125686,0.01586888,"High","High","Moderate","High",79,70,54,64,"High","Very High","Moderate","Moderate",76,81,48,59,"High","Very High","Moderate","Moderate",70,82,48,57
"1021",17031820201,2015,17031,17,"IL",1498,0.080834642,0.041021783,0.20212172,0.036873497,"Very High","High","Very High","Very High",86,71,86,86,"Very High","Very High","Very High","Very High",83,82,84,85,"High","Very High","Very High","Very High",78,83,83,82
"1022",17031820202,2015,17031,17,"IL",727,0.042391118,-0.043514743,0.029813413,0.0035644919,"High","Very Low","Moderate","Moderate",74,9,51,49,"High","Very Low","Moderate","Moderate",70,11,45,46,"High","Very Low","Moderate","Moderate",63,12,46,45
"1023",17031820300,2015,17031,17,"IL",1818,-0.057838548,-0.026489295,0.0010691099,-0.0090887696,"Low","Very Low","Moderate","Low",21,15,45,35,"Very Low","Very Low","Low","Low",19,17,40,33,"Very Low","Very Low","Moderate","Low",19,19,41,34
"1024",17031820400,2015,17031,17,"IL",1884,-0.062933691,-0.032264754,-0.16860679,-0.030053988,"Very Low","Very Low","Very Low","Very Low",18,13,18,16,"Very Low","Very Low","Very Low","Very Low",17,14,18,17,"Very Low","Very Low","Very Low","Very Low",16,16,19,19
"1025",17031820501,2015,17031,17,"IL",1336,-0.046068318,0.012458703,0.13914192,0.01244371,"Low","Moderate","High","Moderate",27,42,73,60,"Low","Moderate","High","Moderate",25,46,69,55,"Low","Moderate","High","Moderate",25,49,68,53
"1026",17031820502,2015,17031,17,"IL",926,-0.054098792,0.010493595,-0.059099048,-0.011774616,"Low","Low","Low","Low",23,40,34,32,"Low","Moderate","Low","Low",21,44,31,30,"Low","Moderate","Low","Low",21,47,32,32
"1027",17031820603,2015,17031,17,"IL",1507,-0.035826165,0.005613328,-0.096355014,-0.014612252,"Low","Low","Low","Low",33,36,28,29,"Low","Low","Low","Low",32,39,26,28,"Low","Moderate","Low","Low",30,43,28,30
"1028",17031820604,2015,17031,17,"IL",1282,-0.040651798,0.018453997,-0.19546902,-0.025346315,"Low","Moderate","Very Low","Very Low",30,48,15,19,"Low","Moderate","Very Low","Very Low",29,53,16,20,"Low","Moderate","Very Low","Low",28,56,17,22
"1029",17031820605,2015,17031,17,"IL",1114,-0.039824225,-0.081630029,-0.30523112,-0.048656687,"Low","Very Low","Very Low","Very Low",31,3,7,7,"Low","Very Low","Very Low","Very Low",29,3,9,9,"Low","Very Low","Very Low","Very Low",29,4,10,10
"1030",17031820606,2015,17031,17,"IL",754,-0.014757002,-0.00064904318,0.16485478,0.017523106,"Moderate","Low","High","High",46,31,79,66,"Moderate","Low","High","High",45,34,76,62,"Low","Low","High","Moderate",40,37,75,59
"1031",17031820700,2015,17031,17,"IL",1821,-0.07109993,-0.012011859,0.038527686,-0.0046558101,"Very Low","Low","Moderate","Low",15,23,52,39,"Very Low","Low","Moderate","Low",13,25,47,37,"Very Low","Low","Moderate","Low",12,28,47,38
"1032",17031820800,2015,17031,17,"IL",1115,-0.020415476,-0.013416524,-0.04360095,-0.008767928,"Moderate","Low","Low","Low",43,22,37,35,"Moderate","Low","Low","Low",42,24,33,33,"Low","Low","Low","Low",38,27,34,35
"1033",17031820901,2015,17031,17,"IL",1260,-0.014953858,-0.017009979,-0.048108891,-0.0090692155,"Moderate","Very Low","Low","Low",46,20,36,35,"Moderate","Low","Low","Low",45,22,32,33,"Low","Low","Low","Low",40,24,33,34
"1034",17031820902,2015,17031,17,"IL",1450,-0.022377951,-0.033263907,0.03714221,-0.0016705971,"Moderate","Very Low","Moderate","Moderate",41,12,52,43,"Low","Very Low","Moderate","Low",40,14,47,40,"Low","Very Low","Moderate","Low",37,16,47,40
"1035",17031821001,2015,17031,17,"IL",1266,-0.0020610839,0.0098189227,0.0095334742,0.0019235308,"Moderate","Low","Moderate","Moderate",53,39,46,47,"Moderate","Moderate","Moderate","Moderate",53,43,42,44,"Moderate","Moderate","Moderate","Moderate",46,46,42,43
"1036",17031821002,2015,17031,17,"IL",1117,-0.0075383894,0.0075391489,0.032105461,0.00370778,"Moderate","Low","Moderate","Moderate",50,37,51,49,"Moderate","Moderate","Moderate","Moderate",50,41,46,46,"Moderate","Moderate","Moderate","Moderate",44,44,46,45
"1037",17031821101,2015,17031,17,"IL",1066,-0.0097346744,0.018923111,-0.020981349,-0.0015212013,"Moderate","Moderate","Moderate","Moderate",49,48,41,43,"Moderate","Moderate","Low","Low",49,54,36,40,"Moderate","Moderate","Low","Low",43,56,37,40
"1038",17031821102,2015,17031,17,"IL",1004,0.0014648322,0.0074046659,0.028721832,0.0042963503,"Moderate","Low","Moderate","Moderate",55,37,50,50,"Moderate","Moderate","Moderate","Moderate",55,41,45,46,"Moderate","Moderate","Moderate","Moderate",48,44,45,46
"1039",17031821200,2015,17031,17,"IL",1459,-0.050051879,-0.041293681,-0.15442574,-0.027929259,"Low","Very Low","Very Low","Very Low",25,10,20,18,"Low","Very Low","Very Low","Very Low",23,11,19,18,"Low","Very Low","Low","Very Low",23,13,21,20
"1040",17031821300,2015,17031,17,"IL",1112,-0.048500266,-0.028023774,-0.21730001,-0.03368476,"Low","Very Low","Very Low","Very Low",26,14,13,14,"Low","Very Low","Very Low","Very Low",24,16,14,15,"Low","Very Low","Very Low","Very Low",24,18,15,17
"1041",17031821401,2015,17031,17,"IL",789,-0.050032306,-0.034748651,-0.2562758,-0.03911246,"Low","Very Low","Very Low","Very Low",25,12,10,11,"Low","Very Low","Very Low","Very Low",23,14,12,12,"Low","Very Low","Very Low","Very Low",23,15,13,14
"1042",17031821402,2015,17031,17,"IL",629,-0.039808445,-0.027895547,-0.10610765,-0.01974006,"Low","Very Low","Low","Low",31,14,26,24,"Low","Very Low","Low","Low",29,16,25,24,"Low","Very Low","Low","Low",29,18,26,26
"1043",17031821500,2015,17031,17,"IL",584,-0.054806825,-0.11839314,-0.43109831,-0.068890117,"Low","Very Low","Very Low","Very Low",22,1,3,3,"Low","Very Low","Very Low","Very Low",21,1,5,5,"Low","Very Low","Very Low","Very Low",21,2,6,5
"1044",17031821600,2015,17031,17,"IL",1116,0.082887702,0.0040616887,-0.0016344422,0.0094224764,"Very High","Low","Moderate","Moderate",86,35,44,56,"Very High","Low","Low","Moderate",83,38,40,51,"High","Moderate","Low","Moderate",78,41,40,50
"1045",17031821700,2015,17031,17,"IL",1389,0.11887839,0.03630561,0.079882219,0.026332142,"Very High","High","High","High",94,66,61,76,"Very High","High","Moderate","High",90,75,55,73,"Very High","High","Moderate","High",87,76,55,69
"1046",17031821800,2015,17031,17,"IL",1327,0.096331649,0.023411317,0.038089365,0.017594285,"Very High","Moderate","Moderate","High",90,53,52,66,"Very High","Moderate","Moderate","High",86,59,47,62,"Very High","Moderate","Moderate","Moderate",82,60,47,60
"1047",17031821900,2015,17031,17,"IL",1126,0.11128598,0.019382982,0.066482715,0.02213583,"Very High","Moderate","Moderate","High",92,49,58,71,"Very High","Moderate","Moderate","High",89,54,52,68,"Very High","Moderate","Moderate","High",86,57,52,65
"1048",17031822000,2015,17031,17,"IL",896,0.017759411,-0.0080370661,0.026053527,0.0041548251,"High","Low","Moderate","Moderate",64,26,50,50,"High","Low","Moderate","Moderate",61,28,45,46,"Moderate","Low","Moderate","Moderate",54,30,45,46
"1049",17031822101,2015,17031,17,"IL",911,0.035963669,0.032769926,0.10629521,0.019852266,"High","High","High","High",72,62,67,69,"High","High","High","High",68,70,62,65,"High","High","High","High",61,71,61,62
"1050",17031822102,2015,17031,17,"IL",857,0.031223154,-0.027345756,-0.005833609,-0.00011764312,"High","Very Low","Moderate","Moderate",70,15,43,45,"High","Very Low","Low","Moderate",66,17,39,41,"Moderate","Very Low","Low","Moderate",59,19,39,41
"1051",17031822200,2015,17031,17,"IL",1011,0.018126102,0.018526524,0.056535129,0.010564026,"High","Moderate","Moderate","Moderate",64,48,56,57,"High","Moderate","Moderate","Moderate",61,53,50,53,"Moderate","Moderate","Moderate","Moderate",54,56,51,51
"1052",17031822301,2015,17031,17,"IL",873,0.0055080988,0.0091816857,0.025506096,0.0045574643,"Moderate","Low","Moderate","Moderate",57,39,50,50,"Moderate","Moderate","Moderate","Moderate",57,43,44,47,"Moderate","Moderate","Moderate","Moderate",50,45,45,46
"1053",17031822302,2015,17031,17,"IL",935,-0.00019469323,0.013227959,-0.059166603,-0.0055209943,"Moderate","Moderate","Low","Low",54,43,34,38,"Moderate","Moderate","Low","Low",54,46,31,36,"Moderate","Moderate","Low","Low",47,49,32,37
"1054",17031822400,2015,17031,17,"IL",1843,-0.0018121769,0.00039743166,-0.14739165,-0.017348712,"Moderate","Low","Low","Low",53,32,21,26,"Moderate","Low","Very Low","Low",53,35,20,26,"Moderate","Low","Low","Low",46,38,21,27
"1055",17031822500,2015,17031,17,"IL",972,0.030261122,0.035124749,-0.0078533078,0.0061569638,"High","High","Moderate","Moderate",69,65,43,52,"High","High","Low","Moderate",66,74,38,48,"Moderate","High","Low","Moderate",58,75,39,47
"1056",17031822601,2015,17031,17,"IL",1021,0.042265512,0.021352388,0.12639579,0.021685405,"High","Moderate","High","High",74,51,71,71,"High","Moderate","High","High",70,57,66,68,"High","Moderate","High","High",63,58,65,64
"1057",17031822602,2015,17031,17,"IL",1432,-0.0070047649,-0.0029769344,0.022707751,0.0015570184,"Moderate","Low","Moderate","Moderate",51,29,49,47,"Moderate","Low","Moderate","Moderate",51,32,44,43,"Moderate","Low","Moderate","Moderate",44,35,44,43
"1058",17031822701,2015,17031,17,"IL",1161,0.038336229,0.014781879,-0.055606931,-0.00067251688,"High","Moderate","Low","Moderate",73,44,34,44,"High","Moderate","Low","Moderate",69,49,31,41,"High","Moderate","Low","Moderate",62,52,32,41
"1059",17031822702,2015,17031,17,"IL",647,0.032138564,0.014675863,-0.017457196,0.0030789725,"High","Moderate","Moderate","Moderate",70,44,41,49,"High","Moderate","Low","Moderate",67,48,37,45,"Moderate","Moderate","Low","Moderate",60,52,38,45
"1060",17031822801,2015,17031,17,"IL",632,0.0031461099,0.015490582,0.1408536,0.018416798,"Moderate","Moderate","High","High",56,45,74,67,"Moderate","Moderate","High","High",56,50,69,63,"Moderate","Moderate","High","Moderate",49,53,68,60
"1061",17031822802,2015,17031,17,"IL",722,0.026957907,0.022735219,0.027491648,0.0086009605,"High","Moderate","Moderate","Moderate",68,52,50,55,"High","Moderate","Moderate","Moderate",65,58,45,51,"Moderate","Moderate","Moderate","Moderate",57,60,45,49
"1062",17031822900,2015,17031,17,"IL",565,-0.019117108,-0.0084154643,-0.073853403,-0.011622677,"Moderate","Low","Low","Low",43,25,31,32,"Moderate","Low","Low","Low",42,28,29,30,"Low","Low","Low","Low",39,30,30,32
"1063",17031823001,2015,17031,17,"IL",1751,-0.031337023,-0.0027276534,-0.15510179,-0.02184991,"Low","Low","Very Low","Low",36,29,20,22,"Low","Low","Very Low","Low",34,32,19,23,"Low","Low","Low","Low",32,35,21,24
"1064",17031823002,2015,17031,17,"IL",1395,-0.051756453,0.010251989,-0.062552921,-0.011943525,"Low","Low","Low","Low",24,40,33,32,"Low","Moderate","Low","Low",22,44,30,30,"Low","Moderate","Low","Low",22,46,31,32
"1065",17031823101,2015,17031,17,"IL",1091,-0.0082555264,-0.0073764315,0.010342649,-0.00048965617,"Moderate","Low","Moderate","Moderate",50,26,47,44,"Moderate","Low","Moderate","Moderate",50,28,42,41,"Moderate","Low","Moderate","Moderate",43,31,42,41
"1066",17031823102,2015,17031,17,"IL",685,-0.0020455639,0.010447564,-0.034029428,-0.0030888342,"Moderate","Low","Low","Moderate",53,40,38,41,"Moderate","Moderate","Low","Low",53,44,34,38,"Moderate","Moderate","Low","Low",46,47,35,39
"1067",17031823200,2015,17031,17,"IL",1054,-0.020370642,-0.00057362468,0.0098993983,-0.0011630123,"Moderate","Low","Moderate","Moderate",43,31,46,43,"Moderate","Low","Moderate","Low",42,34,42,40,"Low","Low","Moderate","Low",38,37,42,40
"1068",17031823302,2015,17031,17,"IL",1493,-0.040521827,0.021246245,-0.16893011,-0.021940978,"Low","Moderate","Very Low","Low",30,50,18,22,"Low","Moderate","Very Low","Low",29,56,18,23,"Low","Moderate","Very Low","Low",28,58,19,24
"1069",17031823303,2015,17031,17,"IL",949,-0.033597689,0.022610517,-0.032299504,-0.0050943727,"Low","Moderate","Low","Low",34,52,38,39,"Low","Moderate","Low","Low",33,58,34,36,"Low","Moderate","Low","Low",31,60,35,37
"1070",17031823304,2015,17031,17,"IL",1379,0.014248854,0.01172285,-0.016787123,0.00086239516,"High","Moderate","Moderate","Moderate",62,41,41,46,"Moderate","Moderate","Low","Moderate",60,45,37,42,"Moderate","Moderate","Low","Moderate",53,48,38,42
"1071",17031823400,2015,17031,17,"IL",1282,-0.073682643,0.0023049531,-0.12479361,-0.022473427,"Very Low","Low","Low","Low",14,33,24,22,"Very Low","Low","Low","Low",12,37,22,22,"Very Low","Low","Low","Low",11,39,24,24
"1072",17031823500,2015,17031,17,"IL",1194,-0.061869901,0.0043009976,-0.22588785,-0.032743759,"Very Low","Low","Very Low","Very Low",19,35,12,14,"Very Low","Low","Very Low","Very Low",17,38,14,16,"Very Low","Moderate","Very Low","Very Low",17,41,15,18
"1073",17031823602,2015,17031,17,"IL",846,-0.0074206535,0.00075391831,0.043573178,0.004339607,"Moderate","Low","Moderate","Moderate",50,32,53,50,"Moderate","Low","Moderate","Moderate",50,35,48,46,"Moderate","Low","Moderate","Moderate",44,38,48,46
