"","V1","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK","STATE"
"1572",61527,"G17003106407002",170316407002,"60","6",17
"1573",61528,"G17003106407003",170316407003,"57","6",17
"1574",61529,"G17003106407004",170316407004,"66","7",17
"1575",61530,"G17003106408001",170316408001,"50","5",17
"1576",61531,"G17003106408002",170316408002,"49","5",17
"1577",61532,"G17003106501001",170316501001,"58","6",17
"1578",61533,"G17003106501002",170316501002,"58","6",17
"1579",61534,"G17003106501003",170316501003,"70","7",17
"1580",61535,"G17003106501004",170316501004,"58","6",17
"1581",61536,"G17003106502001",170316502001,"59","6",17
"1582",61537,"G17003106502002",170316502002,"54","5",17
"1583",61538,"G17003106502003",170316502003,"41","4",17
"1584",61539,"G17003106502004",170316502004,"57","6",17
"1585",61540,"G17003106502005",170316502005,"45","4",17
"1586",61541,"G17003106502006",170316502006,"53","5",17
"1587",61542,"G17003106503011",170316503011,"48","5",17
"1588",61543,"G17003106503012",170316503012,"46","4",17
"1589",61544,"G17003106503013",170316503013,"56","6",17
"1590",61545,"G17003106503014",170316503014,"41","4",17
"1591",61546,"G17003106503021",170316503021,"64","6",17
"1592",61547,"G17003106503022",170316503022,"60","6",17
"1593",61548,"G17003106504001",170316504001,"52","5",17
"1594",61549,"G17003106504002",170316504002,"53","5",17
"1595",61550,"G17003106504003",170316504003,"61","6",17
"1596",61551,"G17003106504004",170316504004,"51","5",17
"1597",61552,"G17003106504005",170316504005,"58","6",17
"1598",61553,"G17003106505001",170316505001,"47","5",17
"1599",61554,"G17003106505002",170316505002,"47","5",17
"1600",61555,"G17003106505003",170316505003,"69","7",17
"1601",61556,"G17003106603011",170316603011,"73","8",17
"1602",61557,"G17003106603021",170316603021,"83","9",17
"1603",61558,"G17003106603022",170316603022,"79","8",17
"1604",61559,"G17003106603023",170316603023,"77","8",17
"1605",61560,"G17003106603024",170316603024,"71","7",17
"1606",61561,"G17003106604001",170316604001,"55","5",17
"1607",61562,"G17003106604002",170316604002,"78","8",17
"1608",61563,"G17003106604003",170316604003,"64","6",17
"1609",61564,"G17003106604004",170316604004,"73","8",17
"1610",61565,"G17003106605001",170316605001,"66","7",17
"1611",61566,"G17003106605002",170316605002,"55","5",17
"1612",61567,"G17003106605003",170316605003,"68","7",17
"1613",61568,"G17003106605004",170316605004,"60","6",17
"1614",61569,"G17003106606001",170316606001,"71","7",17
"1615",61570,"G17003106606002",170316606002,"85","9",17
"1616",61571,"G17003106606003",170316606003,"74","8",17
"1617",61572,"G17003106606004",170316606004,"62","6",17
"1618",61573,"G17003106606005",170316606005,"77","8",17
"1619",61574,"G17003106607001",170316607001,"89","9",17
"1620",61575,"G17003106607002",170316607002,"91","10",17
"1621",61576,"G17003106608001",170316608001,"79","8",17
"1622",61577,"G17003106608002",170316608002,"82","9",17
"1623",61578,"G17003106608003",170316608003,"82","9",17
"1624",61579,"G17003106608004",170316608004,"66","7",17
"1625",61580,"G17003106608005",170316608005,"68","7",17
"1626",61581,"G17003106609001",170316609001,"78","8",17
"1627",61582,"G17003106609002",170316609002,"52","5",17
"1628",61583,"G17003106609003",170316609003,"69","7",17
"1629",61584,"G17003106610001",170316610001,"85","9",17
"1630",61585,"G17003106610002",170316610002,"85","9",17
"1631",61586,"G17003106610003",170316610003,"63","6",17
"1632",61587,"G17003106610004",170316610004,"78","8",17
"1633",61588,"G17003106610005",170316610005,"83","9",17
"1634",61589,"G17003106611001",170316611001,"72","7",17
"1635",61590,"G17003106611002",170316611002,"58","6",17
"1636",61591,"G17003106611003",170316611003,"63","6",17
"1637",61592,"G17003106611004",170316611004,"61","6",17
"1638",61593,"G17003106611005",170316611005,"54","5",17
"1639",61594,"G17003106701001",170316701001,"66","7",17
"1640",61595,"G17003106701002",170316701002,"74","8",17
"1641",61596,"G17003106702001",170316702001,"84","9",17
"1642",61597,"G17003106703001",170316703001,"72","7",17
"1643",61598,"G17003106703002",170316703002,"87","9",17
"1644",61599,"G17003106704001",170316704001,"87","9",17
"1645",61600,"G17003106705001",170316705001,"91","10",17
"1646",61601,"G17003106706001",170316706001,"89","9",17
"1647",61602,"G17003106706002",170316706002,"96","10",17
"1648",61603,"G17003106707001",170316707001,"91","10",17
"1649",61604,"G17003106707002",170316707002,"87","9",17
"1650",61605,"G17003106708001",170316708001,"81","8",17
"1651",61606,"G17003106708002",170316708002,"79","8",17
"1652",61607,"G17003106709001",170316709001,"91","10",17
"1653",61608,"G17003106709002",170316709002,"91","10",17
"1654",61609,"G17003106711001",170316711001,"91","10",17
"1655",61610,"G17003106712001",170316712001,"83","9",17
"1656",61611,"G17003106712002",170316712002,"86","9",17
"1657",61612,"G17003106713001",170316713001,"96","10",17
"1658",61613,"G17003106713002",170316713002,"90","9",17
"1659",61614,"G17003106713003",170316713003,"96","10",17
"1660",61615,"G17003106714001",170316714001,"92","10",17
"1661",61616,"G17003106714002",170316714002,"94","10",17
"1662",61617,"G17003106715001",170316715001,"95","10",17
"1663",61618,"G17003106715002",170316715002,"96","10",17
"1664",61619,"G17003106715003",170316715003,"88","9",17
"1665",61620,"G17003106716001",170316716001,"89","9",17
"1666",61621,"G17003106716002",170316716002,"79","8",17
"1667",61622,"G17003106716003",170316716003,"87","9",17
"1668",61623,"G17003106718001",170316718001,"89","9",17
"1669",61624,"G17003106719001",170316719001,"82","9",17
"1670",61625,"G17003106720001",170316720001,"81","8",17
"1671",61626,"G17003106720002",170316720002,"75","8",17
"1672",61627,"G17003106720003",170316720003,"72","7",17
"1673",61628,"G17003106720004",170316720004,"84","9",17
"1674",61629,"G17003106805001",170316805001,"96","10",17
"1675",61630,"G17003106805002",170316805002,"74","8",17
"1676",61631,"G17003106806001",170316806001,"42","4",17
"1677",61632,"G17003106806002",170316806002,"50","5",17
"1678",61633,"G17003106809001",170316809001,"79","8",17
"1679",61634,"G17003106809002",170316809002,"79","8",17
"1680",61635,"G17003106809003",170316809003,"78","8",17
"1681",61636,"G17003106809004",170316809004,"76","8",17
"1682",61637,"G17003106810001",170316810001,"88","9",17
"1683",61638,"G17003106810002",170316810002,"82","9",17
"1684",61639,"G17003106810003",170316810003,"80","8",17
"1685",61640,"G17003106810004",170316810004,"80","8",17
"1686",61641,"G17003106811001",170316811001,"95","10",17
"1687",61642,"G17003106811002",170316811002,"96","10",17
"1688",61643,"G17003106811003",170316811003,"96","10",17
"1689",61644,"G17003106811004",170316811004,"88","9",17
"1690",61645,"G17003106811005",170316811005,"98","10",17
"1691",61646,"G17003106812001",170316812001,"96","10",17
"1692",61647,"G17003106812002",170316812002,"95","10",17
"1693",61648,"G17003106812003",170316812003,"96","10",17
"1694",61649,"G17003106812004",170316812004,"95","10",17
"1695",61650,"G17003106813001",170316813001,"92","10",17
"1696",61651,"G17003106813002",170316813002,"74","8",17
"1697",61652,"G17003106813003",170316813003,"89","9",17
"1698",61653,"G17003106814001",170316814001,"83","9",17
"1699",61654,"G17003106814002",170316814002,"76","8",17
"1700",61655,"G17003106814003",170316814003,"85","9",17
"1701",61656,"G17003106814004",170316814004,"80","8",17
"1702",61657,"G17003106903001",170316903001,"62","6",17
"1703",61658,"G17003106903002",170316903002,"53","5",17
"1704",61659,"G17003106904001",170316904001,"53","5",17
"1705",61660,"G17003106904002",170316904002,"59","6",17
"1706",61661,"G17003106904003",170316904003,"65","7",17
"1707",61662,"G17003106904004",170316904004,"71","7",17
"1708",61663,"G17003106905001",170316905001,"85","9",17
"1709",61664,"G17003106909001",170316909001,"58","6",17
"1710",61665,"G17003106909002",170316909002,"41","4",17
"1711",61666,"G17003106909003",170316909003,"57","6",17
"1712",61667,"G17003106909004",170316909004,"75","8",17
"1713",61668,"G17003106909005",170316909005,"62","6",17
"1714",61669,"G17003106910001",170316910001,"57","6",17
"1715",61670,"G17003106910002",170316910002,"57","6",17
"1716",61671,"G17003106910003",170316910003,"70","7",17
"1717",61672,"G17003106910004",170316910004,"70","7",17
"1718",61673,"G17003106911001",170316911001,"76","8",17
"1719",61674,"G17003106911002",170316911002,"74","8",17
"1720",61675,"G17003106911003",170316911003,"66","7",17
"1721",61676,"G17003106911004",170316911004,"76","8",17
"1722",61677,"G17003106912001",170316912001,"89","9",17
"1723",61678,"G17003106912002",170316912002,"63","6",17
"1724",61679,"G17003106912003",170316912003,"71","7",17
"1725",61680,"G17003106913001",170316913001,"62","6",17
"1726",61681,"G17003106913002",170316913002,"75","8",17
"1727",61682,"G17003106914001",170316914001,"62","6",17
"1728",61683,"G17003106914002",170316914002,"88","9",17
"1729",61684,"G17003106914003",170316914003,"69","7",17
"1730",61685,"G17003106914004",170316914004,"87","9",17
"1731",61686,"G17003106914005",170316914005,"56","6",17
"1732",61687,"G17003106915001",170316915001,"93","10",17
"1733",61688,"G17003106915002",170316915002,"86","9",17
"1734",61689,"G17003106915003",170316915003,"93","10",17
"1735",61690,"G17003107001001",170317001001,"54","5",17
"1736",61691,"G17003107001002",170317001002,"50","5",17
"1737",61692,"G17003107002001",170317002001,"54","5",17
"1738",61693,"G17003107002002",170317002002,"55","5",17
"1739",61694,"G17003107002003",170317002003,"62","6",17
"1740",61695,"G17003107002004",170317002004,"45","4",17
"1741",61696,"G17003107003011",170317003011,"50","5",17
"1742",61697,"G17003107003012",170317003012,"52","5",17
"1743",61698,"G17003107003013",170317003013,"48","5",17
"1744",61699,"G17003107003021",170317003021,"40","4",17
"1745",61700,"G17003107003022",170317003022,"42","4",17
"1746",61701,"G17003107003023",170317003023,"51","5",17
"1747",61702,"G17003107003024",170317003024,"43","4",17
"1748",61703,"G17003107004011",170317004011,"58","6",17
"1749",61704,"G17003107004012",170317004012,"66","7",17
"1750",61705,"G17003107004013",170317004013,"44","4",17
"1751",61706,"G17003107004014",170317004014,"50","5",17
"1752",61707,"G17003107004021",170317004021,"64","6",17
"1753",61708,"G17003107004022",170317004022,"55","5",17
"1754",61709,"G17003107004023",170317004023,"45","4",17
"1755",61710,"G17003107005011",170317005011,"52","5",17
"1756",61711,"G17003107005012",170317005012,"GQ","GQ",17
"1757",61712,"G17003107005013",170317005013,"47","5",17
"1758",61713,"G17003107005014",170317005014,"45","4",17
"1759",61714,"G17003107005015",170317005015,"54","5",17
"1760",61715,"G17003107005016",170317005016,"51","5",17
"1761",61716,"G17003107005021",170317005021,"39","4",17
"1762",61717,"G17003107005022",170317005022,"46","4",17
"1763",61718,"G17003107101001",170317101001,"85","9",17
"1764",61719,"G17003107102001",170317102001,"82","9",17
"1765",61720,"G17003107102002",170317102002,"69","7",17
"1766",61721,"G17003107102003",170317102003,"72","7",17
"1767",61722,"G17003107102004",170317102004,"83","9",17
"1768",61723,"G17003107102005",170317102005,"88","9",17
"1769",61724,"G17003107103001",170317103001,"69","7",17
"1770",61725,"G17003107104001",170317104001,"82","9",17
"1771",61726,"G17003107104002",170317104002,"99","10",17
"1772",61727,"G17003107104003",170317104003,"85","9",17
"1773",61728,"G17003107104004",170317104004,"80","8",17
"1774",61729,"G17003107104005",170317104005,"57","6",17
"1775",61730,"G17003107104006",170317104006,"66","7",17
"1776",61731,"G17003107105001",170317105001,"85","9",17
"1777",61732,"G17003107105002",170317105002,"79","8",17
"1778",61733,"G17003107105003",170317105003,"76","8",17
"1779",61734,"G17003107105004",170317105004,"80","8",17
"1780",61735,"G17003107106001",170317106001,"84","9",17
"1781",61736,"G17003107106002",170317106002,"63","6",17
"1782",61737,"G17003107107001",170317107001,"75","8",17
"1783",61738,"G17003107107002",170317107002,"83","9",17
"1784",61739,"G17003107107003",170317107003,"85","9",17
"1785",61740,"G17003107107004",170317107004,"79","8",17
"1786",61741,"G17003107108001",170317108001,"79","8",17
"1787",61742,"G17003107108002",170317108002,"64","6",17
"1788",61743,"G17003107108003",170317108003,"57","6",17
"1789",61744,"G17003107108004",170317108004,"84","9",17
"1790",61745,"G17003107108005",170317108005,"78","8",17
"1791",61746,"G17003107108006",170317108006,"80","8",17
"1792",61747,"G17003107109001",170317109001,"85","9",17
"1793",61748,"G17003107109002",170317109002,"63","6",17
"1794",61749,"G17003107110001",170317110001,"62","6",17
"1795",61750,"G17003107110002",170317110002,"63","6",17
"1796",61751,"G17003107110003",170317110003,"74","8",17
"1797",61752,"G17003107111001",170317111001,"72","7",17
"1798",61753,"G17003107111002",170317111002,"70","7",17
"1799",61754,"G17003107111003",170317111003,"68","7",17
"1800",61755,"G17003107112001",170317112001,"55","5",17
"1801",61756,"G17003107112002",170317112002,"74","8",17
"1802",61757,"G17003107112003",170317112003,"61","6",17
"1803",61758,"G17003107112004",170317112004,"59","6",17
"1804",61759,"G17003107113001",170317113001,"76","8",17
"1805",61760,"G17003107113002",170317113002,"50","5",17
"1806",61761,"G17003107114001",170317114001,"61","6",17
"1807",61762,"G17003107114002",170317114002,"69","7",17
"1808",61763,"G17003107114003",170317114003,"67","7",17
"1809",61764,"G17003107115001",170317115001,"70","7",17
"1810",61765,"G17003107115002",170317115002,"69","7",17
"1811",61766,"G17003107201001",170317201001,"11","1",17
"1812",61767,"G17003107201002",170317201002,"16","1",17
"1813",61768,"G17003107201003",170317201003,"21","2",17
"1814",61769,"G17003107202001",170317202001,"32","3",17
"1815",61770,"G17003107202002",170317202002,"35","3",17
"1816",61771,"G17003107202003",170317202003,"31","3",17
"1817",61772,"G17003107203001",170317203001,"20","2",17
"1818",61773,"G17003107203002",170317203002,"19","2",17
"1819",61774,"G17003107203003",170317203003,"18","1",17
"1820",61775,"G17003107203004",170317203004,"24","2",17
"1821",61776,"G17003107204001",170317204001,"25","2",17
"1822",61777,"G17003107204002",170317204002,"33","3",17
"1823",61778,"G17003107205001",170317205001,"25","2",17
"1824",61779,"G17003107205002",170317205002,"29","3",17
"1825",61780,"G17003107206001",170317206001,"15","1",17
"1826",61781,"G17003107206002",170317206002,"20","2",17
"1827",61782,"G17003107207001",170317207001,"22","2",17
"1828",61783,"G17003107207002",170317207002,"35","3",17
"1829",61784,"G17003107207003",170317207003,"27","2",17
"1830",61785,"G17003107301001",170317301001,"71","7",17
"1831",61786,"G17003107301002",170317301002,"75","8",17
"1832",61787,"G17003107301003",170317301003,"57","6",17
"1833",61788,"G17003107302011",170317302011,"71","7",17
"1834",61789,"G17003107302012",170317302012,"64","6",17
"1835",61790,"G17003107302013",170317302013,"75","8",17
"1836",61791,"G17003107302014",170317302014,"76","8",17
"1837",61792,"G17003107302015",170317302015,"70","7",17
"1838",61793,"G17003107302021",170317302021,"52","5",17
"1839",61794,"G17003107302022",170317302022,"61","6",17
"1840",61795,"G17003107302023",170317302023,"GQ","GQ",17
"1841",61796,"G17003107303001",170317303001,"64","6",17
"1842",61797,"G17003107304001",170317304001,"64","6",17
"1843",61798,"G17003107304002",170317304002,"31","3",17
"1844",61799,"G17003107304003",170317304003,"49","5",17
"1845",61800,"G17003107304004",170317304004,"56","6",17
"1846",61801,"G17003107305001",170317305001,"64","6",17
"1847",61802,"G17003107305002",170317305002,"76","8",17
"1848",61803,"G17003107305003",170317305003,"69","7",17
"1849",61804,"G17003107305004",170317305004,"62","6",17
"1850",61805,"G17003107306001",170317306001,"55","5",17
"1851",61806,"G17003107306002",170317306002,"75","8",17
"1852",61807,"G17003107306003",170317306003,"69","7",17
"1853",61808,"G17003107307001",170317307001,"63","6",17
"1854",61809,"G17003107307002",170317307002,"70","7",17
"1855",61810,"G17003107401001",170317401001,"34","3",17
"1856",61811,"G17003107401002",170317401002,"39","4",17
"1857",61812,"G17003107401003",170317401003,"35","3",17
"1858",61813,"G17003107401004",170317401004,"38","4",17
